time,open,high,low,close,volume,sma20,sma50,ema20,rsi14,macd,macd_signal,vol20
2025-04-30 00:00:00+02:00,7586.64990234375,7609.31982421875,7512.22998046875,7593.8701171875,111554900.0,,,7593.8701171875,74.3390410725367,0.0,0.0,
2025-05-02 00:00:00+02:00,7710.080078125,7779.7001953125,7679.009765625,7770.47998046875,80868800.0,,,7610.690104166667,74.3390410725367,14.0885361022074,2.81770722044148,
2025-05-05 00:00:00+02:00,7735.58984375,7747.490234375,7713.16015625,7727.93017578125,46759300.0,,,7621.855825272818,74.3390410725367,21.571723431121427,6.5685104625774695,
2025-05-06 00:00:00+02:00,7743.06982421875,7746.27978515625,7647.77978515625,7696.919921875,60335900.0,,,7629.004786853979,74.3390410725367,24.715035432122022,10.197815456486381,
2025-05-07 00:00:00+02:00,7668.18017578125,7678.9501953125,7613.2001953125,7626.83984375,61695900.0,,,7628.798601796457,74.3390410725367,21.305657856755715,12.419383936540248,
2025-05-08 00:00:00+02:00,7657.02978515625,7719.830078125,7646.009765625,7694.43994140625,62217600.0,,,7635.05015794977,74.3390410725367,23.78429395283183,14.692365939798567,
2025-05-09 00:00:00+02:00,7732.02001953125,7767.06982421875,7723.14013671875,7743.75,55902300.0,,,7645.402523859316,74.3390410725367,29.38876515293032,17.63164578242492,
2025-05-12 00:00:00+02:00,7800.18017578125,7880.2900390625,7783.68994140625,7850.10009765625,86218100.0,,,7664.897530887595,74.3390410725367,41.928586388799886,22.491033903699915,
2025-05-13 00:00:00+02:00,7842.7900390625,7879.39013671875,7840.85986328125,7873.830078125,57046800.0,,,7684.795868719729,74.3390410725367,53.16840390285779,28.626507903531493,
2025-05-14 00:00:00+02:00,7875.39013671875,7877.740234375,7805.7001953125,7836.7900390625,66229500.0,,,7699.27150399047,74.3390410725367,58.41386004816832,34.58397833245886,
2025-05-15 00:00:00+02:00,7806.1201171875,7853.47021484375,7800.3701171875,7853.47021484375,62402300.0,,,7713.9570955003055,74.3390410725367,63.18847520954478,40.304877707876045,
2025-05-16 00:00:00+02:00,7874.93017578125,7915.43017578125,7855.72021484375,7886.68994140625,67204200.0,,,7730.4078427294435,74.3390410725367,68.85918065766418,46.01573829783367,
2025-05-19 00:00:00+02:00,7854.10986328125,7883.6298828125,7824.419921875,7883.6298828125,56011100.0,,,7745.00041797545,74.3390410725367,72.27321380574722,51.267233399416384,
2025-05-20 00:00:00+02:00,7899.85986328125,7955.52978515625,7878.56982421875,7942.419921875,65943600.0,,,7763.802275489693,74.3390410725367,78.81420341899593,56.7766274033323,
2025-05-21 00:00:00+02:00,7913.740234375,7930.60986328125,7873.169921875,7910.490234375,57998400.0,,,7777.772557288294,71.1655792905442,80.49364524226439,61.520030971118715,
2025-05-22 00:00:00+02:00,7870.56982421875,7887.10009765625,7807.0498046875,7864.43994140625,61205200.0,,,7786.026593870956,57.609321468227726,77.21861309783344,64.65974739646167,
2025-05-23 00:00:00+02:00,7876.8701171875,7888.97021484375,7620.39990234375,7734.39990234375,79976100.0,,,7781.1097661064605,50.45891705273425,63.3991561580624,64.40762914878182,
2025-05-26 00:00:00+02:00,7833.1298828125,7840.2998046875,7799.81005859375,7828.1298828125,45804600.0,,,7785.587872459417,58.546651349243604,59.32648427787899,63.39140017460126,
2025-05-27 00:00:00+02:00,7816.509765625,7856.39990234375,7808.1201171875,7826.7900390625,51608000.0,,,7789.511888326377,64.30524716932884,55.352677072289225,61.78365555413885,
