time,open,high,low,close,volume,sma20,sma50,ema20,rsi14,macd,macd_signal,vol20
2025-05-05 00:00:00+02:00,7735.58984375,7747.490234375,7713.16015625,7727.93017578125,46759300.0,,,7727.93017578125,61.8734997375337,0.0,0.0,
2025-05-06 00:00:00+02:00,7743.06982421875,7746.27978515625,7647.77978515625,7696.919921875,60335900.0,,,7724.976818266369,61.8734997375337,-2.473752448362575,-0.494750489672515,
2025-05-07 00:00:00+02:00,7668.18017578125,7678.9501953125,7613.2001953125,7626.83984375,61695900.0,,,7715.630439741,61.8734997375337,-9.974120257496907,-2.3906244432373933,
2025-05-08 00:00:00+02:00,7657.02978515625,7719.830078125,7646.009765625,7694.43994140625,62217600.0,,,7713.612297042453,61.8734997375337,-10.344211232159978,-3.9813418010219106,
2025-05-09 00:00:00+02:00,7732.02001953125,7767.06982421875,7723.14013671875,7743.75,55902300.0,,,7716.482554466981,61.8734997375337,-6.582719871701556,-4.50161741515784,
2025-05-12 00:00:00+02:00,7800.18017578125,7880.2900390625,7783.68994140625,7850.10009765625,86218100.0,,,7729.2080347707215,61.8734997375337,4.923102743648087,-2.616673383396655,
2025-05-13 00:00:00+02:00,7842.7900390625,7879.39013671875,7840.85986328125,7873.830078125,57046800.0,,,7742.981562709224,61.8734997375337,15.774522291716494,1.061565751625975,
2025-05-14 00:00:00+02:00,7875.39013671875,7877.740234375,7805.7001953125,7836.7900390625,66229500.0,,,7751.915703314298,61.8734997375337,21.141819137304992,5.077616428761779,
2025-05-15 00:00:00+02:00,7806.1201171875,7853.47021484375,7800.3701171875,7853.47021484375,62402300.0,,,7761.587561555199,61.8734997375337,26.43664613976398,9.34942237096222,
2025-05-16 00:00:00+02:00,7874.93017578125,7915.43017578125,7855.72021484375,7886.68994140625,67204200.0,,,7773.502073921965,61.8734997375337,32.933749230553076,14.066287742880391,
2025-05-19 00:00:00+02:00,7854.10986328125,7883.6298828125,7824.419921875,7883.6298828125,56011100.0,,,7783.990436673445,61.8734997375337,37.40465154513913,18.733960503332142,
2025-05-20 00:00:00+02:00,7899.85986328125,7955.52978515625,7878.56982421875,7942.419921875,65943600.0,,,7799.078959073593,61.8734997375337,45.17103508952914,24.021375420571545,
2025-05-21 00:00:00+02:00,7913.740234375,7930.60986328125,7873.169921875,7910.490234375,57998400.0,,,7809.689556721346,61.8734997375337,48.193941312744755,28.855888599006185,
2025-05-22 00:00:00+02:00,7870.56982421875,7887.10009765625,7807.0498046875,7864.43994140625,61205200.0,,,7814.903879072289,61.8734997375337,46.339568785703705,32.35262463634569,
2025-05-23 00:00:00+02:00,7876.8701171875,7888.97021484375,7620.39990234375,7734.39990234375,79976100.0,,,7807.236833669571,50.45891705273425,33.985062193598424,32.67911214779624,
2025-05-26 00:00:00+02:00,7833.1298828125,7840.2998046875,7799.81005859375,7828.1298828125,45804600.0,,,7809.226647873659,58.546651349243604,31.39534678482778,32.42235907520255,
2025-05-27 00:00:00+02:00,7816.509765625,7856.39990234375,7808.1201171875,7826.7900390625,51608000.0,,,7810.899351796405,64.30524716932884,28.90170362371373,31.71822798490479,
2025-05-28 00:00:00+02:00,7825.419921875,7853.66015625,7787.580078125,7788.10009765625,59924500.0,,,7808.727994259248,56.98998161912078,23.532253358253,30.081033059574434,
2025-05-29 00:00:00+02:00,7866.77001953125,7869.919921875,7779.72021484375,7779.72021484375,38396900.0,,,7805.965348600629,52.859182163751996,18.38876459704261,27.74257936706807,
2025-05-30 00:00:00+02:00,7776.0400390625,7811.490234375,7747.89990234375,7751.89013671875,126162300.0,7805.038525390625,,7800.815328421403,41.08008912194309,11.929343926897673,24.579932279033994,
2025-06-02 00:00:00+02:00,7714.91015625,7744.27978515625,7668.89990234375,7737.2001953125,59191900.0,7805.502026367188,,7794.756744315793,37.383423660645846,5.560750139513402,20.776095851129874,0.11681717189779592
2025-06-03 00:00:00+02:00,7752.27978515625,7765.4599609375,7699.240234375,7763.83984375,58270900.0,7808.8480224609375,,7791.8122775952415,43.13176355929866,2.6328409205989374,17.14744486502369,0.11634478386596331
2025-06-04 00:00:00+02:00,7795.06005859375,7843.2099609375,7779.35986328125,7804.669921875,60842600.0,7817.739526367188,,7793.036815145695,45.605313216467664,3.5659913155168397,14.431154155122321,0.1117671847201739
2025-06-05 00:00:00+02:00,7811.18017578125,7848.08984375,7761.5400390625,7790.27001953125,53717400.0,7822.531030273438,,7792.773310801463,41.01230171517624,3.1077438161291866,12.166472087323696,0.10841255692664148
2025-06-06 00:00:00+02:00,7794.8798828125,7815.0,7769.83984375,7804.8701171875,43299700.0,7825.5870361328125,,7793.925387600133,42.813095938263025,3.8779822684919054,10.508774123557338,0.10638915838088464
2025-06-09 00:00:00+02:00,7796.259765625,7812.72998046875,7772.08984375,7791.47021484375,39647500.0,7822.655541992188,,7793.691561623335,34.981602590697236,3.3683138345913903,9.08068206576415,0.09416853850797628
2025-06-10 00:00:00+02:00,7784.580078125,7815.43994140625,7769.509765625,7804.330078125,61379600.0,7819.1805419921875,,7794.7047536711125,39.02123482325185,3.9564736557131255,8.055840383753944,0.09363955186985398
